,country,subnational1,subnational2,umd_tree_cover_density__threshold,umd_tree_cover_extent_2000__ha,whrc_aboveground_biomass_stock_2000__Mg,avg_whrc_aboveground_biomass_2000_Mg_ha-1,gfw_gross_emissions_co2e_all_gases__Mg_yr-1,gfw_gross_cumulative_aboveground_belowground_co2_removals__Mg_yr-1,gfw_net_flux_co2e__Mg_yr-1,gfw_gross_emissions_co2e_all_gases_2001__Mg,gfw_gross_emissions_co2e_all_gases_2002__Mg,gfw_gross_emissions_co2e_all_gases_2003__Mg,gfw_gross_emissions_co2e_all_gases_2004__Mg,gfw_gross_emissions_co2e_all_gases_2005__Mg,gfw_gross_emissions_co2e_all_gases_2006__Mg,gfw_gross_emissions_co2e_all_gases_2007__Mg,gfw_gross_emissions_co2e_all_gases_2008__Mg,gfw_gross_emissions_co2e_all_gases_2009__Mg,gfw_gross_emissions_co2e_all_gases_2010__Mg,gfw_gross_emissions_co2e_all_gases_2011__Mg,gfw_gross_emissions_co2e_all_gases_2012__Mg,gfw_gross_emissions_co2e_all_gases_2013__Mg,gfw_gross_emissions_co2e_all_gases_2014__Mg,gfw_gross_emissions_co2e_all_gases_2015__Mg,gfw_gross_emissions_co2e_all_gases_2016__Mg,gfw_gross_emissions_co2e_all_gases_2017__Mg,gfw_gross_emissions_co2e_all_gases_2018__Mg,gfw_gross_emissions_co2e_all_gases_2019__Mg,gfw_gross_emissions_co2e_all_gases_2020__Mg
149,Bolivia,Cochabamba,Germán Jordán,30,166,21439,129,14.0,650.0,-636.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,46.0,19.0,0.0,0.0,0.0,0.0,38.0,0.0
150,Bolivia,Cochabamba,Germán Jordán,50,98,14586,148,11.0,386.0,-375.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0
151,Bolivia,Cochabamba,Germán Jordán,75,49,8234,170,9.0,191.0,-182.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0
152,Bolivia,Cochabamba,Mizque,0,308490,3316416,11,,,,,,,,,,,,,,,,,,,,,,,
153,Bolivia,Cochabamba,Mizque,10,24557,2704796,110,,,,,,,,,,,,,,,,,,,,,,,
154,Bolivia,Cochabamba,Mizque,15,21129,2388275,113,,,,,,,,,,,,,,,,,,,,,,,
155,Bolivia,Cochabamba,Mizque,20,18608,2149334,116,,,,,,,,,,,,,,,,,,,,,,,
156,Bolivia,Cochabamba,Mizque,25,17125,2010980,117,,,,,,,,,,,,,,,,,,,,,,,
157,Bolivia,Cochabamba,Mizque,30,15824,1890169,119,1438.0,61733.0,-60295.0,1956.0,758.0,1174.0,3528.0,636.0,1008.0,865.0,1452.0,862.0,1789.0,1426.0,3258.0,511.0,876.0,24.0,1248.0,2201.0,2553.0,1170.0,1469.0
158,Bolivia,Cochabamba,Mizque,50,10291,1359808,132,1166.0,40130.0,-38965.0,1870.0,668.0,934.0,2962.0,499.0,954.0,675.0,1002.0,597.0,1063.0,1161.0,2836.0,471.0,711.0,24.0,986.0,1840.0,2262.0,800.0,998.0
159,Bolivia,Cochabamba,Mizque,75,5005,735315,147,807.0,19518.0,-18711.0,1442.0,437.0,643.0,2153.0,362.0,842.0,592.0,387.0,342.0,448.0,1020.0,2384.0,315.0,461.0,24.0,553.0,1001.0,1947.0,361.0,419.0
160,Bolivia,Cochabamba,Narciso Campero,0,602104,14749237,24,,,,,,,,,,,,,,,,,,,,,,,
161,Bolivia,Cochabamba,Narciso Campero,10,135569,13429858,99,,,,,,,,,,,,,,,,,,,,,,,
162,Bolivia,Cochabamba,Narciso Campero,15,117732,11907510,101,,,,,,,,,,,,,,,,,,,,,,,
163,Bolivia,Cochabamba,Narciso Campero,20,106292,10901126,103,,,,,,,,,,,,,,,,,,,,,,,
164,Bolivia,Cochabamba,Narciso Campero,25,96556,10074744,104,,,,,,,,,,,,,,,,,,,,,,,
165,Bolivia,Cochabamba,Narciso Campero,30,88435,9337976,106,5734.0,344796.0,-339062.0,7420.0,2017.0,2427.0,15501.0,6874.0,1806.0,4330.0,6384.0,8734.0,12143.0,8198.0,18062.0,1544.0,7110.0,574.0,3380.0,2843.0,1852.0,709.0,2775.0
166,Bolivia,Cochabamba,Narciso Campero,50,50608,5742653,113,4241.0,197176.0,-192934.0,6370.0,1548.0,1838.0,10658.0,4996.0,1458.0,2748.0,4110.0,6134.0,8808.0,6777.0,15220.0,842.0,5571.0,288.0,1616.0,2191.0,912.0,474.0,2266.0
167,Bolivia,Cochabamba,Narciso Campero,75,22302,2798207,125,2386.0,86862.0,-84476.0,4870.0,735.0,1187.0,4023.0,2526.0,1012.0,1404.0,2442.0,3647.0,3729.0,4217.0,10800.0,203.0,3999.0,99.0,509.0,786.0,148.0,56.0,1330.0
168,Bolivia,Cochabamba,Punata,0,33746,87817,3,,,,,,,,,,,,,,,,,,,,,,,
169,Bolivia,Cochabamba,Punata,10,433,50821,117,,,,,,,,,,,,,,,,,,,,,,,
170,Bolivia,Cochabamba,Punata,15,348,42996,123,,,,,,,,,,,,,,,,,,,,,,,
171,Bolivia,Cochabamba,Punata,20,307,39091,127,,,,,,,,,,,,,,,,,,,,,,,
172,Bolivia,Cochabamba,Punata,25,275,36012,131,,,,,,,,,,,,,,,,,,,,,,,
173,Bolivia,Cochabamba,Punata,30,255,34093,134,259.0,993.0,-734.0,99.0,457.0,25.0,112.0,0.0,0.0,265.0,60.0,470.0,66.0,708.0,32.0,20.0,20.0,0.0,27.0,907.0,1539.0,208.0,165.0
174,Bolivia,Cochabamba,Punata,50,150,23203,155,229.0,583.0,-354.0,58.0,441.0,25.0,112.0,0.0,0.0,265.0,60.0,470.0,48.0,660.0,32.0,20.0,0.0,0.0,27.0,684.0,1380.0,183.0,123.0
175,Bolivia,Cochabamba,Punata,75,75,12971,173,181.0,295.0,-115.0,58.0,415.0,0.0,112.0,0.0,0.0,265.0,60.0,334.0,28.0,457.0,32.0,20.0,0.0,0.0,27.0,519.0,1045.0,124.0,123.0
176,Bolivia,Cochabamba,Quillacollo,0,128427,560020,4,,,,,,,,,,,,,,,,,,,,,,,
177,Bolivia,Cochabamba,Quillacollo,10,2663,310157,116,,,,,,,,,,,,,,,,,,,,,,,
178,Bolivia,Cochabamba,Quillacollo,15,2210,267708,121,,,,,,,,,,,,,,,,,,,,,,,
179,Bolivia,Cochabamba,Quillacollo,20,1908,238431,125,,,,,,,,,,,,,,,,,,,,,,,
180,Bolivia,Cochabamba,Quillacollo,25,1688,217467,129,,,,,,,,,,,,,,,,,,,,,,,
181,Bolivia,Cochabamba,Quillacollo,30,1516,201237,133,156.0,5919.0,-5762.0,221.0,31.0,79.0,59.0,26.0,52.0,246.0,65.0,96.0,434.0,181.0,87.0,427.0,544.0,0.0,172.0,123.0,218.0,66.0,0.0
182,Bolivia,Cochabamba,Quillacollo,50,820,130443,159,128.0,3205.0,-3076.0,132.0,0.0,79.0,38.0,26.0,52.0,199.0,31.0,96.0,415.0,117.0,87.0,305.0,460.0,0.0,172.0,72.0,218.0,66.0,0.0
183,Bolivia,Cochabamba,Quillacollo,75,366,66356,181,82.0,1435.0,-1353.0,102.0,0.0,79.0,0.0,0.0,0.0,102.0,31.0,67.0,251.0,117.0,61.0,236.0,247.0,0.0,65.0,72.0,164.0,37.0,0.0
184,Bolivia,Cochabamba,Tapacarí,0,164962,200094,1,,,,,,,,,,,,,,,,,,,,,,,
185,Bolivia,Cochabamba,Tapacarí,10,540,60658,112,,,,,,,,,,,,,,,,,,,,,,,
186,Bolivia,Cochabamba,Tapacarí,15,390,46594,119,,,,,,,,,,,,,,,,,,,,,,,
187,Bolivia,Cochabamba,Tapacarí,20,318,39538,124,,,,,,,,,,,,,,,,,,,,,,,
188,Bolivia,Cochabamba,Tapacarí,25,272,35065,129,,,,,,,,,,,,,,,,,,,,,,,
189,Bolivia,Cochabamba,Tapacarí,30,241,31970,133,24.0,961.0,-937.0,65.0,0.0,160.0,58.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,24.0,38.0,27.0
190,Bolivia,Cochabamba,Tapacarí,50,139,21173,152,24.0,562.0,-539.0,65.0,0.0,160.0,58.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,24.0,38.0,27.0
191,Bolivia,Cochabamba,Tapacarí,75,61,10633,175,20.0,256.0,-237.0,65.0,0.0,130.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,24.0,38.0,27.0
192,Bolivia,El Beni,Cercado,0,1169014,122974479,105,,,,,,,,,,,,,,,,,,,,,,,
193,Bolivia,El Beni,Cercado,10,758815,122526727,161,,,,,,,,,,,,,,,,,,,,,,,
194,Bolivia,El Beni,Cercado,15,741774,121916860,164,,,,,,,,,,,,,,,,,,,,,,,
195,Bolivia,El Beni,Cercado,20,722307,121174839,168,,,,,,,,,,,,,,,,,,,,,,,
196,Bolivia,El Beni,Cercado,25,705447,120540948,171,,,,,,,,,,,,,,,,,,,,,,,
197,Bolivia,El Beni,Cercado,30,693102,120059291,173,1381932.0,2245013.0,-863081.0,155701.0,740239.0,351134.0,956573.0,1644537.0,694893.0,646092.0,2698775.0,422971.0,1406400.0,1212245.0,512118.0,336593.0,1117512.0,887803.0,2182775.0,5442167.0,1629899.0,2607534.0,1992680.0
198,Bolivia,El Beni,Cercado,50,597537,116141615,194,1316617.0,1757313.0,-440696.0,142981.0,685588.0,329483.0,918943.0,1508958.0,652118.0,625710.0,2475007.0,392972.0,1322075.0,1102745.0,487168.0,311052.0,988996.0,872379.0,2130210.0,5336744.0,1600317.0,2503281.0,1945619.0
199,Bolivia,El Beni,Cercado,75,503119,109351694,217,1163267.0,1278352.0,-115085.0,110236.0,589658.0,303475.0,840688.0,1281526.0,573379.0,582598.0,2222095.0,342686.0,1180995.0,954522.0,431429.0,259353.0,826445.0,831935.0,1765665.0,4602786.0,1541537.0,2193370.0,1830956.0
200,Bolivia,El Beni,José Ballivián,0,3276768,407353742,124,,,,,,,,,,,,,,,,,,,,,,,
201,Bolivia,El Beni,José Ballivián,10,2071757,406739371,196,,,,,,,,,,,,,,,,,,,,,,,
202,Bolivia,El Beni,José Ballivián,15,2053785,406067700,198,,,,,,,,,,,,,,,,,,,,,,,
203,Bolivia,El Beni,José Ballivián,20,2031400,405195205,199,,,,,,,,,,,,,,,,,,,,,,,
204,Bolivia,El Beni,José Ballivián,25,2014891,404552325,201,,,,,,,,,,,,,,,,,,,,,,,
205,Bolivia,El Beni,José Ballivián,30,1997759,403860422,202,5560699.0,5517456.0,43242.0,3044371.0,3383151.0,3247680.0,2259476.0,3429822.0,4528922.0,3823031.0,5875704.0,6376287.0,15049999.0,5257883.0,4171926.0,4003012.0,8499019.0,3284523.0,5660882.0,6144326.0,5758623.0,9505184.0,7910153.0
206,Bolivia,El Beni,José Ballivián,50,1876303,398808225,213,5481360.0,4886679.0,594681.0,3034525.0,3361109.0,3240422.0,2250243.0,3415883.0,4490918.0,3810562.0,5807759.0,6343920.0,14827404.0,5220991.0,4105574.0,3938748.0,8427040.0,3213591.0,5525760.0,6057754.0,5585535.0,9210641.0,7758828.0
207,Bolivia,El Beni,José Ballivián,75,1726918,388742521,225,5309084.0,4132369.0,1176714.0,3004935.0,3299604.0,3220290.0,2223264.0,3374949.0,4406287.0,3784069.0,5678377.0,6277364.0,14365625.0,5167679.0,4015813.0,3823199.0,8223976.0,3051828.0,5290581.0,5813085.0,5292285.0,8438794.0,7429676.0
208,Bolivia,El Beni,Mamoré,0,1865544,99391132,53,,,,,,,,,,,,,,,,,,,,,,,
209,Bolivia,El Beni,Mamoré,10,729558,98658742,135,,,,,,,,,,,,,,,,,,,,,,,
210,Bolivia,El Beni,Mamoré,15,714967,97993953,137,,,,,,,,,,,,,,,,,,,,,,,
211,Bolivia,El Beni,Mamoré,20,699421,97229600,139,,,,,,,,,,,,,,,,,,,,,,,
212,Bolivia,El Beni,Mamoré,25,685532,96556659,141,,,,,,,,,,,,,,,,,,,,,,,
213,Bolivia,El Beni,Mamoré,30,671863,95845699,143,704845.0,2410355.0,-1705511.0,216780.0,296831.0,236956.0,288133.0,700976.0,228341.0,450579.0,454158.0,333202.0,1158519.0,486265.0,546272.0,438496.0,1809961.0,425655.0,1648952.0,2238095.0,343767.0,800775.0,994180.0
214,Bolivia,El Beni,Mamoré,50,572130,90062382,157,664919.0,1906487.0,-1241568.0,208147.0,269890.0,232009.0,235750.0,630178.0,217881.0,428704.0,408395.0,306066.0,1100677.0,395905.0,517649.0,389291.0,1718178.0,406950.0,1620857.0,2221486.0,327769.0,723601.0,939004.0
215,Bolivia,El Beni,Mamoré,75,455920,80369997,176,580108.0,1338294.0,-758187.0,196234.0,246183.0,223089.0,189736.0,558012.0,204033.0,407636.0,378752.0,273587.0,1054438.0,326888.0,473537.0,279778.0,1480409.0,348049.0,1512054.0,1937719.0,261723.0,517459.0,732844.0
216,Bolivia,El Beni,Marbán,0,2506571,350672817,140,,,,,,,,,,,,,,,,,,,,,,,
217,Bolivia,El Beni,Marbán,10,2013568,349300593,173,,,,,,,,,,,,,,,,,,,,,,,
218,Bolivia,El Beni,Marbán,15,1985024,348142797,175,,,,,,,,,,,,,,,,,,,,,,,
219,Bolivia,El Beni,Marbán,20,1950082,346653414,178,,,,,,,,,,,,,,,,,,,,,,,
220,Bolivia,El Beni,Marbán,25,1925042,345590839,180,,,,,,,,,,,,,,,,,,,,,,,
221,Bolivia,El Beni,Marbán,30,1899533,344457142,181,7023732.0,5678166.0,1345566.0,1707777.0,4840028.0,3847834.0,4982661.0,7729269.0,8755625.0,8212136.0,10813139.0,3364460.0,9217305.0,4025951.0,6508130.0,3073371.0,9682215.0,4817408.0,13216669.0,10907841.0,8006113.0,9610427.0,7156285.0
222,Bolivia,El Beni,Marbán,50,1721482,336474521,195,6888061.0,4766563.0,2121498.0,1691541.0,4632592.0,3818350.0,4847999.0,7578615.0,8619154.0,8148171.0,10599495.0,3330482.0,9062777.0,3863754.0,6427388.0,3030633.0,9501132.0,4746150.0,12845230.0,10700837.0,7832778.0,9467488.0,7016659.0
223,Bolivia,El Beni,Marbán,75,1532824,322080289,210,6509134.0,3807528.0,2701605.0,1637110.0,3965132.0,3701290.0,4516898.0,7107042.0,8274308.0,7918905.0,10105903.0,3236553.0,8617389.0,3491093.0,6153391.0,2909563.0,9025324.0,4547184.0,11929632.0,9986672.0,7382434.0,9028699.0,6648155.0
224,Bolivia,El Beni,Moxos,0,2508790,366027342,146,,,,,,,,,,,,,,,,,,,,,,,
225,Bolivia,El Beni,Moxos,10,1932246,364960010,189,,,,,,,,,,,,,,,,,,,,,,,
226,Bolivia,El Beni,Moxos,15,1907266,363974477,191,,,,,,,,,,,,,,,,,,,,,,,
227,Bolivia,El Beni,Moxos,20,1876810,362706809,193,,,,,,,,,,,,,,,,,,,,,,,
228,Bolivia,El Beni,Moxos,25,1853790,361753824,195,,,,,,,,,,,,,,,,,,,,,,,
229,Bolivia,El Beni,Moxos,30,1828802,360700539,197,1626692.0,4507070.0,-2880379.0,1114060.0,1431720.0,1125614.0,2645123.0,665943.0,1899395.0,1361761.0,1928946.0,1485608.0,2516719.0,2958676.0,1555376.0,1159633.0,2319896.0,775145.0,1343435.0,2047096.0,928286.0,2084681.0,1186716.0
230,Bolivia,El Beni,Moxos,50,1632156,352074447,216,1582643.0,3518360.0,-1935717.0,1107776.0,1414398.0,1116359.0,2592811.0,651102.0,1884501.0,1346448.0,1869555.0,1473151.0,2454848.0,2861034.0,1525283.0,1113974.0,2256245.0,758338.0,1169050.0,1961065.0,898523.0,2048378.0,1150016.0
231,Bolivia,El Beni,Moxos,75,1460332,339101991,232,1504436.0,2686565.0,-1182128.0,1088631.0,1365337.0,1088328.0,2516206.0,625276.0,1852316.0,1310853.0,1784933.0,1447099.0,2347117.0,2727772.0,1470408.0,1039777.0,2094543.0,713482.0,1031402.0,1782586.0,817859.0,1920230.0,1064568.0
232,Bolivia,El Beni,Vaca Díez,0,6012517,902686470,150,,,,,,,,,,,,,,,,,,,,,,,
233,Bolivia,El Beni,Vaca Díez,10,4547949,901804653,198,,,,,,,,,,,,,,,,,,,,,,,
234,Bolivia,El Beni,Vaca Díez,15,4525387,900880830,199,,,,,,,,,,,,,,,,,,,,,,,
235,Bolivia,El Beni,Vaca Díez,20,4498817,899695110,200,,,,,,,,,,,,,,,,,,,,,,,
236,Bolivia,El Beni,Vaca Díez,25,4478804,898798317,201,,,,,,,,,,,,,,,,,,,,,,,
237,Bolivia,El Beni,Vaca Díez,30,4461054,897968749,201,6995310.0,11988491.0,-4993181.0,3155413.0,3213609.0,2896945.0,3699483.0,7682307.0,2649215.0,5895193.0,6318999.0,10301797.0,11977078.0,18332665.0,11017061.0,3643701.0,5787702.0,2413960.0,6146395.0,15515555.0,3339069.0,4848531.0,11071528.0
238,Bolivia,El Beni,Vaca Díez,50,4298065,889875594,207,6897840.0,11148091.0,-4250251.0,3134816.0,3179306.0,2882745.0,3646046.0,7584537.0,2628292.0,5864284.0,6278556.0,10226978.0,11848567.0,18190420.0,10906029.0,3566843.0,5640386.0,2386449.0,5970392.0,15068331.0,3303257.0,4748849.0,10901721.0
239,Bolivia,El Beni,Vaca Díez,75,4083460,874856842,214,6623047.0,10020530.0,-3397483.0,3066641.0,3088486.0,2841131.0,3544082.0,7369279.0,2576961.0,5791563.0,6206386.0,10082087.0,11600764.0,17910640.0,10729051.0,3394975.0,5265781.0,2321286.0,5500575.0,13481771.0,3158451.0,4257733.0,10273291.0
240,Bolivia,El Beni,Yacuma,0,4637447,306438161,66,,,,,,,,,,,,,,,,,,,,,,,
241,Bolivia,El Beni,Yacuma,10,1964165,304547935,155,,,,,,,,,,,,,,,,,,,,,,,
242,Bolivia,El Beni,Yacuma,15,1925747,303018890,157,,,,,,,,,,,,,,,,,,,,,,,
243,Bolivia,El Beni,Yacuma,20,1880225,301104364,160,,,,,,,,,,,,,,,,,,,,,,,
244,Bolivia,El Beni,Yacuma,25,1845517,299655636,162,,,,,,,,,,,,,,,,,,,,,,,
245,Bolivia,El Beni,Yacuma,30,1809370,298053888,165,2283831.0,5923133.0,-3639302.0,1605270.0,1110349.0,1237114.0,1983695.0,1488812.0,1917148.0,1121867.0,2300021.0,1411069.0,6985237.0,3950752.0,1319136.0,1117955.0,2280465.0,971078.0,3222640.0,1468300.0,1465583.0,6141010.0,2579126.0
246,Bolivia,El Beni,Yacuma,50,1569760,286551805,183,2222275.0,4715214.0,-2492939.0,1590821.0,1091777.0,1220206.0,1949273.0,1463642.0,1882303.0,1104595.0,2259880.0,1371592.0,6826529.0,3876129.0,1271761.0,1016659.0,2104189.0,946756.0,3119018.0,1435772.0,1435234.0,6052341.0,2427027.0
247,Bolivia,El Beni,Yacuma,75,1281331,262881054,205,2069328.0,3352252.0,-1282923.0,1552564.0,1020838.0,1178693.0,1824947.0,1422241.0,1790344.0,1073062.0,2173370.0,1290399.0,6393687.0,3734140.0,1178121.0,826824.0,1765925.0,894499.0,2913596.0,1337210.0,1344187.0,5719010.0,1952911.0
248,Bolivia,La Paz,Abel Iturralde,0,3997148,772744430,193,,,,,,,,,,,,,,,,,,,,,,,
249,Bolivia,La Paz,Abel Iturralde,10,3352436,772237301,230,,,,,,,,,,,,,,,,,,,,,,,
250,Bolivia,La Paz,Abel Iturralde,15,3345527,771990980,231,,,,,,,,,,,,,,,,,,,,,,,
251,Bolivia,La Paz,Abel Iturralde,20,3328710,771427819,232,,,,,,,,,,,,,,,,,,,,,,,
252,Bolivia,La Paz,Abel Iturralde,25,3315529,771007262,233,,,,,,,,,,,,,,,,,,,,,,,
253,Bolivia,La Paz,Abel Iturralde,30,3308154,770723816,233,3605922.0,7948113.0,-4342191.0,1135245.0,1256158.0,1283747.0,1016918.0,1742926.0,1569685.0,2005901.0,2294449.0,3185523.0,15273400.0,2276221.0,3312316.0,1481092.0,5790833.0,2023999.0,8602621.0,4198313.0,3414141.0,5459190.0,4795771.0
254,Bolivia,La Paz,Abel Iturralde,50,3222652,767563283,238,3574231.0,7513944.0,-3939713.0,1132653.0,1253227.0,1280932.0,1013495.0,1733038.0,1561189.0,1999321.0,2269721.0,3163530.0,15174302.0,2268885.0,3275266.0,1458624.0,5737480.0,2004473.0,8507975.0,4166649.0,3354150.0,5402591.0,4727127.0
255,Bolivia,La Paz,Abel Iturralde,75,3110936,760666280,245,3439967.0,6946263.0,-3506296.0,1122020.0,1241713.0,1271269.0,993987.0,1705933.0,1530625.0,1976797.0,2191918.0,3121062.0,14878547.0,2234330.0,3177112.0,1420006.0,5549055.0,1931772.0,7638088.0,4021777.0,3162413.0,5127756.0,4503159.0
256,Bolivia,La Paz,Aroma,0,467326,12723,0,,,,,,,,,,,,,,,,,,,,,,,
257,Bolivia,La Paz,Aroma,10,15,1715,114,,,,,,,,,,,,,,,,,,,,,,,
258,Bolivia,La Paz,Aroma,15,12,1465,121,,,,,,,,,,,,,,,,,,,,,,,
259,Bolivia,La Paz,Aroma,20,10,1300,127,,,,,,,,,,,,,,,,,,,,,,,
260,Bolivia,La Paz,Aroma,25,10,1273,128,,,,,,,,,,,,,,,,,,,,,,,
261,Bolivia,La Paz,Aroma,30,10,1253,129,51.0,33.0,17.0,26.0,75.0,0.0,201.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,Bolivia,La Paz,Aroma,50,6,866,153,43.0,19.0,24.0,26.0,15.0,0.0,185.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,Bolivia,La Paz,Aroma,75,4,602,167,33.0,13.0,20.0,26.0,0.0,0.0,158.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,Bolivia,La Paz,Bautista Saavedra,0,316249,29304958,93,,,,,,,,,,,,,,,,,,,,,,,
265,Bolivia,La Paz,Bautista Saavedra,10,158549,28374459,179,,,,,,,,,,,,,,,,,,,,,,,
266,Bolivia,La Paz,Bautista Saavedra,15,157282,28244650,180,,,,,,,,,,,,,,,,,,,,,,,
267,Bolivia,La Paz,Bautista Saavedra,20,156610,28170265,180,,,,,,,,,,,,,,,,,,,,,,,
268,Bolivia,La Paz,Bautista Saavedra,25,156179,28121515,180,,,,,,,,,,,,,,,,,,,,,,,
269,Bolivia,La Paz,Bautista Saavedra,30,155708,28066053,180,27426.0,266996.0,-239570.0,13698.0,11678.0,23848.0,8568.0,21411.0,53368.0,12394.0,18434.0,27161.0,26321.0,15899.0,31497.0,75844.0,34435.0,6491.0,19137.0,43625.0,35979.0,31064.0,37660.0
270,Bolivia,La Paz,Bautista Saavedra,50,151045,27507672,182,26979.0,250148.0,-223168.0,13159.0,11243.0,23607.0,8355.0,20878.0,52839.0,12132.0,17873.0,26789.0,26021.0,15539.0,30839.0,75181.0,33907.0,6073.0,18898.0,42851.0,35470.0,30888.0,37045.0
271,Bolivia,La Paz,Bautista Saavedra,75,131855,24441172,185,25434.0,193852.0,-168418.0,11881.0,10648.0,22867.0,7650.0,20097.0,51110.0,11127.0,17016.0,26081.0,25181.0,14766.0,28877.0,70749.0,31629.0,5139.0,17389.0,37219.0,33763.0,29490.0,35992.0
272,Bolivia,La Paz,Eliodoro Camacho,0,267328,569488,2,,,,,,,,,,,,,,,,,,,,,,,
273,Bolivia,La Paz,Eliodoro Camacho,10,2625,368960,141,,,,,,,,,,,,,,,,,,,,,,,
274,Bolivia,La Paz,Eliodoro Camacho,15,2325,338230,145,,,,,,,,,,,,,,,,,,,,,,,
275,Bolivia,La Paz,Eliodoro Camacho,20,2168,320762,148,,,,,,,,,,,,,,,,,,,,,,,
276,Bolivia,La Paz,Eliodoro Camacho,25,2089,312084,149,,,,,,,,,,,,,,,,,,,,,,,
277,Bolivia,La Paz,Eliodoro Camacho,30,2026,304874,150,271.0,7885.0,-7614.0,1168.0,300.0,561.0,182.0,260.0,154.0,295.0,208.0,642.0,599.0,127.0,388.0,68.0,27.0,0.0,0.0,403.0,34.0,0.0,0.0
278,Bolivia,La Paz,Eliodoro Camacho,50,1387,231448,167,231.0,5398.0,-5167.0,1032.0,281.0,485.0,111.0,219.0,130.0,274.0,170.0,544.0,538.0,127.0,345.0,21.0,27.0,0.0,0.0,281.0,34.0,0.0,0.0
279,Bolivia,La Paz,Eliodoro Camacho,75,417,77684,186,154.0,1617.0,-1463.0,780.0,211.0,245.0,84.0,185.0,67.0,143.0,96.0,390.0,361.0,65.0,345.0,0.0,0.0,0.0,0.0,66.0,34.0,0.0,0.0
280,Bolivia,La Paz,Franz Tamayo,0,1677806,297643128,177,,,,,,,,,,,,,,,,,,,,,,,
281,Bolivia,La Paz,Franz Tamayo,10,1405648,296217911,211,,,,,,,,,,,,,,,,,,,,,,,
282,Bolivia,La Paz,Franz Tamayo,15,1400581,295780448,211,,,,,,,,,,,,,,,,,,,,,,,
283,Bolivia,La Paz,Franz Tamayo,20,1397035,295457457,211,,,,,,,,,,,,,,,,,,,,,,,
284,Bolivia,La Paz,Franz Tamayo,25,1394836,295250931,212,,,,,,,,,,,,,,,,,,,,,,,
285,Bolivia,La Paz,Franz Tamayo,30,1392277,295006992,212,693911.0,2433531.0,-1739620.0,207504.0,304465.0,232096.0,144864.0,462688.0,559067.0,345099.0,256639.0,694121.0,761645.0,514870.0,640476.0,428889.0,1485308.0,519334.0,1246147.0,1187846.0,591722.0,1496230.0,1799213.0
286,Bolivia,La Paz,Franz Tamayo,50,1365140,292349556,214,684211.0,2326362.0,-1642151.0,206145.0,303441.0,230844.0,142716.0,459332.0,556648.0,343483.0,255366.0,687021.0,757443.0,513117.0,637445.0,418848.0,1470651.0,514160.0,1208627.0,1167894.0,582617.0,1476481.0,1751948.0
287,Bolivia,La Paz,Franz Tamayo,75,1320071,286347598,217,653883.0,2170688.0,-1516806.0,201610.0,298544.0,226641.0,137982.0,443080.0,545708.0,338097.0,251572.0,667561.0,743475.0,506438.0,627360.0,397866.0,1418116.0,494881.0,1089496.0,1096838.0,555661.0,1400563.0,1636164.0
288,Bolivia,La Paz,Gualberto Villarroel,0,196541,1067,0,,,,,,,,,,,,,,,,,,,,,,,
289,Bolivia,La Paz,Gualberto Villarroel,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
290,Bolivia,La Paz,Gualberto Villarroel,15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
291,Bolivia,La Paz,Gualberto Villarroel,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
292,Bolivia,La Paz,Gualberto Villarroel,25,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
293,Bolivia,La Paz,Gualberto Villarroel,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,Bolivia,La Paz,Gualberto Villarroel,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,Bolivia,La Paz,Gualberto Villarroel,75,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
